时间,实际功率(MW),预测功率_带NWP_XGB(MW),预测功率_无NWP_XGB(MW)
2018-11-26 23:00:00,0.0,0.22611403,0.18849087
2018-11-26 23:15:00,0.0,0.25558257,0.29928112
2018-11-26 23:30:00,0.1065579999999999,0.46679497,0.5385058
2018-11-26 23:45:00,0.390714,1.0201995,1.217552
2018-11-27 00:00:00,0.621591,1.7070296,1.6921896
2018-11-27 00:15:00,0.994545,2.561174,2.2028937
2018-11-27 00:30:00,2.2910060000000003,3.6574447,2.9614751
2018-11-27 00:45:00,3.551947,6.520218,3.8688567
2018-11-27 01:00:00,4.0137,8.209397,4.446165
2018-11-27 01:15:00,5.913991,9.27345,5.505888
2018-11-27 01:30:00,6.482303,9.851298,6.346044
2018-11-27 01:45:00,6.215907,10.418613,6.5307655
2018-11-27 02:00:00,9.856651,11.002377,7.4511824
2018-11-27 02:15:00,9.092983,11.650395,7.726701
2018-11-27 02:30:00,9.004185000000001,12.496174,8.845762
2018-11-27 02:45:00,11.73918,13.760697,9.426361
2018-11-27 03:00:00,11.63262,13.71846,10.026468
2018-11-27 03:15:00,12.0411,14.087358,10.065526
2018-11-27 03:30:00,13.1422,14.161488,10.040367
2018-11-27 03:45:00,10.56704,14.284199,10.010826
2018-11-27 04:00:00,11.73918,14.481726,10.212164
2018-11-27 04:15:00,12.27198,14.231851,9.985668
2018-11-27 04:30:00,12.1299,14.37531,9.91081
2018-11-27 04:45:00,13.657229999999998,14.304947,9.929982
2018-11-27 05:00:00,11.45503,13.771574,8.622295
2018-11-27 05:15:00,10.44272,13.974566,9.757625
2018-11-27 05:30:00,11.79246,12.628996,9.129303
2018-11-27 05:45:00,11.56159,11.806994,8.577422
2018-11-27 06:00:00,10.7624,10.895816,7.476015
2018-11-27 06:15:00,7.459088,10.641925,7.0510726
2018-11-27 06:30:00,6.535582,9.970379,6.5763702
2018-11-27 06:45:00,4.546492,9.280939,5.7127934
2018-11-27 07:00:00,5.185842,8.481092,5.006213
2018-11-27 07:15:00,3.30331,6.175237,4.1406736
2018-11-27 07:30:00,2.734999,3.703974,2.787493
2018-11-27 07:45:00,1.5273370000000002,2.4563324,1.6770024
2018-11-27 08:00:00,1.154383,1.5821586,1.0120311
2018-11-27 08:15:00,0.479513,0.9241431,0.96203446
2018-11-27 08:30:00,0.213117,0.4505508,0.58001494
2018-11-27 08:45:00,0.0,0.23843026,0.19398427
2018-11-27 09:00:00,0.0,0.22523975,0.17624998
2018-11-27 09:15:00,0.0,0.2240138,0.18223023
2018-11-27 09:30:00,0.0,0.2240138,0.17646503
2018-11-27 09:45:00,0.0,0.2240138,0.17533875
2018-11-27 10:00:00,0.0,0.2240138,0.17059922
2018-11-27 10:15:00,0.0,0.2240138,0.17059922
2018-11-27 10:30:00,0.0,0.2240138,0.17059922
2018-11-27 10:45:00,0.0,0.2240138,0.17059922
2018-11-27 11:00:00,0.0,0.2240138,0.17059922
2018-11-27 11:15:00,0.0,0.2240138,0.17059922
2018-11-27 11:30:00,0.0,0.2240138,0.17059922
2018-11-27 11:45:00,0.0,0.2240138,0.17048335
2018-11-27 12:00:00,0.0,0.22477794,0.17138696
2018-11-27 12:15:00,0.0,0.22477794,0.17044926
2018-11-27 12:30:00,0.0,0.22445798,0.17036629
2018-11-27 12:45:00,0.0,0.22445798,0.17036629
2018-11-27 13:00:00,0.0,0.22369361,0.17036629
2018-11-27 13:15:00,0.0,0.22369361,0.17036629
2018-11-27 13:30:00,0.0,0.22369361,0.17036629
2018-11-27 13:45:00,0.0,0.22369361,0.17036629
2018-11-27 14:00:00,0.0,0.22369361,0.17036629
2018-11-27 14:15:00,0.0,0.22369361,0.17036629
2018-11-27 14:30:00,0.0,0.22369361,0.17036629
2018-11-27 14:45:00,0.0,0.22369361,0.17036629
2018-11-27 15:00:00,0.0,0.22369361,0.17036629
2018-11-27 15:15:00,0.0,0.2236774,0.17036629
2018-11-27 15:30:00,0.0,0.2236774,0.17036629
2018-11-27 15:45:00,0.0,0.2236774,0.17036629
2018-11-27 16:00:00,0.0,0.2236774,0.17036629
2018-11-27 16:15:00,0.0,0.2236774,0.17036629
2018-11-27 16:30:00,0.0,0.2236774,0.17036629
2018-11-27 16:45:00,0.0,0.2236774,0.17036629
2018-11-27 17:00:00,0.0,0.2236774,0.17036629
2018-11-27 17:15:00,0.0,0.2236774,0.17036629
2018-11-27 17:30:00,0.0,0.2236774,0.17036629
2018-11-27 17:45:00,0.0,0.2236774,0.17036629
2018-11-27 18:00:00,0.0,0.2236774,0.17036629
2018-11-27 18:15:00,0.0,0.2236774,0.17036629
2018-11-27 18:30:00,0.0,0.2236774,0.17036629
2018-11-27 18:45:00,0.0,0.2236774,0.17036629
2018-11-27 19:00:00,0.0,0.2236774,0.17036629
2018-11-27 19:15:00,0.0,0.2236774,0.17036629
2018-11-27 19:30:00,0.0,0.2236774,0.17036629
2018-11-27 19:45:00,0.0,0.2236774,0.17036629
2018-11-27 20:00:00,0.0,0.2236774,0.17036629
2018-11-27 20:15:00,0.0,0.2236774,0.17036629
2018-11-27 20:30:00,0.0,0.2236774,0.17036629
2018-11-27 20:45:00,0.0,0.2236774,0.17036629
2018-11-27 21:00:00,0.0,0.2236774,0.17036629
2018-11-27 21:15:00,0.0,0.2236774,0.17036629
2018-11-27 21:30:00,0.0,0.2236774,0.17036629
2018-11-27 21:45:00,0.0,0.2236774,0.17036629
2018-11-27 22:00:00,0.0,0.2236774,0.17479682
2018-11-27 22:15:00,0.0,0.2236774,0.17479682
2018-11-27 22:30:00,0.0,0.22611403,0.17479682
2018-11-27 22:45:00,0.0,0.22611403,0.17819309
2018-11-27 23:00:00,0.0,0.22611403,0.18849087
2018-11-27 23:15:00,0.0177599999999999,0.23932076,0.23580217
2018-11-27 23:30:00,0.372954,0.40045094,0.3659656
2018-11-27 23:45:00,0.781428,0.84782386,0.6754062
2018-11-28 00:00:00,1.34974,1.5291328,4.0653934
2018-11-28 00:15:00,2.00685,1.9046485,1.6494563
2018-11-28 00:30:00,2.699479,2.9116383,2.3568087
2018-11-28 00:45:00,3.800583,4.0236564,3.8557708
2018-11-28 01:00:00,4.61753,5.687419,4.614761
2018-11-28 01:15:00,5.345680000000001,7.0756073,5.0614014
2018-11-28 01:30:00,6.1981470000000005,7.6559753,6.104837
2018-11-28 01:45:00,7.050614,8.056112,6.502337
2018-11-28 02:00:00,7.743244,7.549907,7.2210383
2018-11-28 02:15:00,7.920841,5.3535748,7.5422287
2018-11-28 02:30:00,7.867561999999999,4.990953,7.8594503
2018-11-28 02:45:00,7.547886,5.512598,8.832724
2018-11-28 03:00:00,7.618925999999999,5.447255,8.488693
2018-11-28 03:15:00,7.33477,7.180259,8.788314
2018-11-28 03:30:00,6.464543,8.095036,8.548185
2018-11-28 03:45:00,6.944056,7.1847267,8.195867
2018-11-28 04:00:00,6.038309,8.163746,8.814552
2018-11-28 04:15:00,3.924901,9.795785,8.814552
2018-11-28 04:30:00,4.244576,9.771145,8.70348
2018-11-28 04:45:00,3.516427,10.400261,8.596224
2018-11-28 05:00:00,2.219967,10.127893,8.379168
2018-11-28 05:15:00,2.4330830000000003,9.937892,9.744683
2018-11-28 05:30:00,2.344285,10.177654,8.632598
2018-11-28 05:45:00,1.918051,9.388689,7.902153
2018-11-28 06:00:00,1.7404540000000002,8.282155,7.341789
2018-11-28 06:15:00,1.509577,7.47153,6.9793987
2018-11-28 06:30:00,0.994545,7.3088336,6.665909
2018-11-28 06:45:00,0.532792,6.7714415,5.5695314
2018-11-28 07:00:00,0.319675,5.876293,4.8324757
2018-11-28 07:15:00,0.390714,4.4284225,4.087554
2018-11-28 07:30:00,0.284156,3.4226289,3.1566148
2018-11-28 07:45:00,0.088799,1.7887338,1.8026488
2018-11-28 08:00:00,0.159838,1.3614602,1.2203305
2018-11-28 08:15:00,0.0,0.84643435,0.62532616
2018-11-28 08:30:00,0.035519,0.4316063,0.53764653
2018-11-28 08:45:00,0.0,0.31731248,0.1835041
2018-11-28 09:00:00,0.0,0.22399735,0.17624998
2018-11-28 09:15:00,0.0,0.22399735,0.18223023
2018-11-28 09:30:00,0.0,0.22399735,0.17646503
2018-11-28 09:45:00,0.0,0.22399735,0.17533875
2018-11-28 10:00:00,0.0,0.22399735,0.17059922
2018-11-28 10:15:00,0.0,0.22399735,0.17059922
2018-11-28 10:30:00,0.0,0.22399735,0.17059922
2018-11-28 10:45:00,0.0,0.2240138,0.17059922
2018-11-28 11:00:00,0.0,0.2240138,0.17059922
2018-11-28 11:15:00,0.0,0.2240138,0.17059922
2018-11-28 11:30:00,0.0,0.2240138,0.17059922
2018-11-28 11:45:00,0.0,0.2240138,0.17048335
2018-11-28 12:00:00,0.0,0.22477794,0.17138696
2018-11-28 12:15:00,0.0,0.22477794,0.17044926
2018-11-28 12:30:00,0.0,0.22445798,0.17036629
2018-11-28 12:45:00,0.0,0.22445798,0.17036629
2018-11-28 13:00:00,0.0,0.2236774,0.17036629
2018-11-28 13:15:00,0.0,0.2236774,0.17036629
2018-11-28 13:30:00,0.0,0.2236774,0.17036629
2018-11-28 13:45:00,0.0,0.2236774,0.17036629
2018-11-28 14:00:00,0.0,0.2236774,0.17036629
2018-11-28 14:15:00,0.0,0.2236774,0.17036629
2018-11-28 14:30:00,0.0,0.2236774,0.17036629
2018-11-28 14:45:00,0.0,0.2236774,0.17036629
2018-11-28 15:00:00,0.0,0.2236774,0.17036629
2018-11-28 15:15:00,0.0,0.2236774,0.17036629
2018-11-28 15:30:00,0.0,0.2236774,0.17036629
2018-11-28 15:45:00,0.0,0.2236774,0.17036629
2018-11-28 16:00:00,0.0,0.22369361,0.17036629
2018-11-28 16:15:00,0.0,0.22369361,0.17036629
2018-11-28 16:30:00,0.0,0.22369361,0.17036629
2018-11-28 16:45:00,0.0,0.2236774,0.17036629
2018-11-28 17:00:00,0.0,0.2236774,0.17036629
2018-11-28 17:15:00,0.0,0.2236774,0.17036629
2018-11-28 17:30:00,0.0,0.22369361,0.17036629
2018-11-28 17:45:00,0.0,0.22369361,0.17036629
2018-11-28 18:00:00,0.0,0.22369361,0.17036629
2018-11-28 18:15:00,0.0,0.22369361,0.17036629
2018-11-28 18:30:00,0.0,0.22369361,0.17036629
2018-11-28 18:45:00,0.0,0.22369361,0.17036629
2018-11-28 19:00:00,0.0,0.22369361,0.17036629
2018-11-28 19:15:00,0.0,0.22369361,0.17036629
2018-11-28 19:30:00,0.0,0.22369361,0.17036629
2018-11-28 19:45:00,0.0,0.22369361,0.17036629
2018-11-28 20:00:00,0.0,0.22369361,0.17036629
2018-11-28 20:15:00,0.0,0.22369361,0.17036629
2018-11-28 20:30:00,0.0,0.22369361,0.17036629
2018-11-28 20:45:00,0.0,0.22369361,0.17036629
2018-11-28 21:00:00,0.0,0.22369361,0.17036629
2018-11-28 21:15:00,0.0,0.22369361,0.17036629
2018-11-28 21:30:00,0.0,0.22369361,0.17036629
2018-11-28 21:45:00,0.0,0.22369361,0.17036629
2018-11-28 22:00:00,0.0,0.22369361,0.17479682
2018-11-28 22:15:00,0.0,0.22369361,0.17479682
2018-11-28 22:30:00,0.0,0.22613025,0.17479682
2018-11-28 22:45:00,0.0,0.22613025,0.17819309
2018-11-28 23:00:00,0.0,0.22613025,0.18849087
2018-11-28 23:15:00,0.0,0.24697495,0.22384477
2018-11-28 23:30:00,0.248636,0.3590827,0.540524
2018-11-28 23:45:00,0.7281489999999999,0.6419227,0.9837761
2018-11-29 00:00:00,1.260941,1.221585,1.7682021
2018-11-29 00:15:00,1.918051,1.5227544,2.3628402
2018-11-29 00:30:00,2.965875,2.1002202,2.9235406
2018-11-29 00:45:00,4.155777,2.2899823,3.7804317
2018-11-29 01:00:00,5.541037,2.658259,4.8347363
2018-11-29 01:15:00,6.9973350000000005,2.982216,6.0776324
2018-11-29 01:30:00,7.867561999999999,3.3632789,6.5597286
2018-11-29 01:45:00,8.737788,4.3406043,7.5261602
2018-11-29 02:00:00,9.927691,5.092079,8.630448
2018-11-29 02:15:00,10.46048,5.193166,9.722484
2018-11-29 02:30:00,10.26513,5.726363,10.265032
2018-11-29 02:45:00,7.547886,8.052845,10.541861
2018-11-29 03:00:00,8.737788,7.848442,10.698733
2018-11-29 03:15:00,14.17227,9.646737,10.686526
2018-11-29 03:30:00,13.92363,10.149163,10.913256
2018-11-29 03:45:00,11.54383,10.553062,10.63708
2018-11-29 04:00:00,12.14766,11.256632,10.96338
2018-11-29 04:15:00,12.02334,11.427926,11.164153
2018-11-29 04:30:00,13.21324,11.692433,10.841616
2018-11-29 04:45:00,11.63262,12.170844,10.632248
2018-11-29 05:00:00,13.69275,12.4884205,10.426903
2018-11-29 05:15:00,12.87581,12.357091,10.23067
2018-11-29 05:30:00,11.9523,11.870701,9.919251
2018-11-29 05:45:00,12.09438,11.251448,9.022535
2018-11-29 06:00:00,11.33071,10.313081,8.644639
2018-11-29 06:15:00,10.51376,9.227054,8.271082
2018-11-29 06:30:00,9.767853,8.194264,7.8480186
2018-11-29 06:45:00,8.435872999999999,7.3338895,6.475868
2018-11-29 07:00:00,7.29925,5.9686007,6.0583706
2018-11-29 07:15:00,5.949511,3.9611046,4.8800616
2018-11-29 07:30:00,3.036914,3.1678288,3.5534394
2018-11-29 07:45:00,1.775973,2.0495117,1.9199982
2018-11-29 08:00:00,1.243181,1.4560187,1.3846018
2018-11-29 08:15:00,0.7281489999999999,0.902797,1.0810897
2018-11-29 08:30:00,0.301915,0.42922997,0.48835158
2018-11-29 08:45:00,0.0177599999999999,0.23166776,0.20325375
2018-11-29 09:00:00,0.0,0.2240138,0.17382908
2018-11-29 09:15:00,0.0,0.2240138,0.17980933
2018-11-29 09:30:00,0.0,0.2240138,0.17404413
2018-11-29 09:45:00,0.0,0.2240138,0.17291784
2018-11-29 10:00:00,0.0,0.2240138,0.16817832
2018-11-29 10:15:00,0.0,0.2240138,0.16817832
2018-11-29 10:30:00,0.0,0.2240138,0.16817832
2018-11-29 10:45:00,0.0,0.2240138,0.16817832
2018-11-29 11:00:00,0.0,0.2240138,0.16817832
2018-11-29 11:15:00,0.0,0.2240138,0.16817832
2018-11-29 11:30:00,0.0,0.2240138,0.16817832
2018-11-29 11:45:00,0.0,0.2240138,0.17048335
2018-11-29 12:00:00,0.0,0.22477794,0.17138696
2018-11-29 12:15:00,0.0,0.22476172,0.17044926
2018-11-29 12:30:00,0.0,0.22444177,0.17036629
2018-11-29 12:45:00,0.0,0.22444177,0.17036629
2018-11-29 13:00:00,0.0,0.2236774,0.17036629
2018-11-29 13:15:00,0.0,0.2236774,0.17036629
2018-11-29 13:30:00,0.0,0.2236774,0.17036629
2018-11-29 13:45:00,0.0,0.2236774,0.17036629
2018-11-29 14:00:00,0.0,0.2236774,0.17036629
2018-11-29 14:15:00,0.0,0.2236774,0.17036629
2018-11-29 14:30:00,0.0,0.2236774,0.17036629
2018-11-29 14:45:00,0.0,0.2236774,0.17036629
2018-11-29 15:00:00,0.0,0.2236774,0.17036629
2018-11-29 15:15:00,0.0,0.2236774,0.17036629
2018-11-29 15:30:00,0.0,0.2236774,0.17036629
2018-11-29 15:45:00,0.0,0.2236774,0.17036629
2018-11-29 16:00:00,0.0,0.2236774,0.17036629
2018-11-29 16:15:00,0.0,0.2236774,0.17036629
2018-11-29 16:30:00,0.0,0.2236774,0.17036629
2018-11-29 16:45:00,0.0,0.2236774,0.17036629
2018-11-29 17:00:00,0.0,0.2236774,0.17036629
2018-11-29 17:15:00,0.0,0.2236774,0.17036629
2018-11-29 17:30:00,0.0,0.2236774,0.17036629
2018-11-29 17:45:00,0.0,0.2236774,0.17036629
2018-11-29 18:00:00,0.0,0.2236774,0.17036629
2018-11-29 18:15:00,0.0,0.2236774,0.17036629
2018-11-29 18:30:00,0.0,0.2236774,0.17036629
2018-11-29 18:45:00,0.0,0.2236774,0.17036629
2018-11-29 19:00:00,0.0,0.2236774,0.17036629
2018-11-29 19:15:00,0.0,0.2236774,0.17036629
2018-11-29 19:30:00,0.0,0.2236774,0.17036629
2018-11-29 19:45:00,0.0,0.2236774,0.17036629
2018-11-29 20:00:00,0.0,0.2236774,0.17036629
2018-11-29 20:15:00,0.0,0.2236774,0.17036629
2018-11-29 20:30:00,0.0,0.2236774,0.17036629
2018-11-29 20:45:00,0.0,0.2236774,0.17036629
2018-11-29 21:00:00,0.0,0.2236774,0.17036629
2018-11-29 21:15:00,0.0,0.2236774,0.17036629
2018-11-29 21:30:00,0.0,0.2236774,0.17036629
2018-11-29 21:45:00,0.0,0.2236774,0.17036629
2018-11-29 22:00:00,0.0,0.2236774,0.17479682
2018-11-29 22:15:00,0.0,0.2236774,0.17479682
2018-11-29 22:30:00,0.0,0.22611403,0.17479682
2018-11-29 22:45:00,0.0,0.22611403,0.17819309
2018-11-29 23:00:00,0.0,0.22611403,0.18088365
2018-11-29 23:15:00,0.0,0.24697495,0.20692587
2018-11-29 23:30:00,0.0177599999999999,0.4478314,0.554687
2018-11-29 23:45:00,0.0177599999999999,0.86158204,1.0830307
2018-11-30 00:00:00,0.426234,1.023972,1.6448822
2018-11-30 00:15:00,0.710389,1.2670043,2.2516963
2018-11-30 00:30:00,1.207662,1.4343319,2.630115
2018-11-30 00:45:00,2.02461,1.585582,3.3074336
2018-11-30 01:00:00,2.0956490000000003,1.7129284,3.9979908
2018-11-30 01:15:00,2.113408,1.7260065,4.6152654
2018-11-30 01:30:00,3.35659,1.8431154,5.670602
2018-11-30 01:45:00,2.717239,2.3922484,6.605708
2018-11-30 02:00:00,4.937206,2.7737005,7.801298
2018-11-30 02:15:00,5.949511,4.162218,8.736046
2018-11-30 02:30:00,6.233666,4.3370175,8.982319
2018-11-30 02:45:00,6.073829,4.2811055,10.134009
2018-11-30 03:00:00,5.718634,4.220657,9.144539
2018-11-30 03:15:00,6.873017,5.6021967,9.510383
2018-11-30 03:30:00,6.819737,5.1488347,9.584539
2018-11-30 03:45:00,5.505517,5.383247,9.370582
2018-11-30 04:00:00,6.766458,5.4720697,9.545339
2018-11-30 04:15:00,8.524672,5.773416,9.469307
2018-11-30 04:30:00,7.761003,7.541707,9.262174
2018-11-30 04:45:00,5.665355,7.192981,9.428256
2018-11-30 05:00:00,7.672204,8.001854,9.3144
2018-11-30 05:15:00,7.707724000000001,7.8789234,9.284245
2018-11-30 05:30:00,7.494607000000001,6.2118855,9.209241
2018-11-30 05:45:00,7.015094,5.666607,8.955813
2018-11-30 06:00:00,6.6066210000000005,5.4965343,8.840501
2018-11-30 06:15:00,5.683115,5.299883,8.583746
2018-11-30 06:30:00,4.741848,5.340583,7.807906
2018-11-30 06:45:00,3.729544,4.9210505,7.415328
2018-11-30 07:00:00,2.6284400000000003,4.5968227,6.2517986
2018-11-30 07:15:00,1.33198,3.7975514,5.30815
2018-11-30 07:30:00,0.959026,2.7743354,3.41545
2018-11-30 07:45:00,0.816948,2.2010932,2.110917
2018-11-30 08:00:00,0.497272,1.3811505,1.1017625
2018-11-30 08:15:00,0.443993,0.8572166,1.0597079
2018-11-30 08:30:00,0.1065579999999999,0.41772008,0.5122416
2018-11-30 08:45:00,0.0,0.22399735,0.18612862
2018-11-30 09:00:00,0.0,0.22399735,0.17624998
2018-11-30 09:15:00,0.0,0.2240138,0.18223023
2018-11-30 09:30:00,0.0,0.2240138,0.17646503
2018-11-30 09:45:00,0.0,0.2240138,0.17533875
2018-11-30 10:00:00,0.0,0.2240138,0.17059922
2018-11-30 10:15:00,0.0,0.2240138,0.17059922
2018-11-30 10:30:00,0.0,0.2240138,0.17059922
2018-11-30 10:45:00,0.0,0.2240138,0.17059922
2018-11-30 11:00:00,0.0,0.2240138,0.17059922
2018-11-30 11:15:00,0.0,0.2240138,0.17059922
2018-11-30 11:30:00,0.0,0.2240138,0.17059922
2018-11-30 11:45:00,0.0,0.2240138,0.17048335
2018-11-30 12:00:00,0.0,0.22477794,0.17138696
2018-11-30 12:15:00,0.0,0.22477794,0.17044926
2018-11-30 12:30:00,0.0,0.22445798,0.17036629
2018-11-30 12:45:00,0.0,0.22445798,0.17036629
2018-11-30 13:00:00,0.0,0.22369361,0.17036629
2018-11-30 13:15:00,0.0,0.22369361,0.17036629
2018-11-30 13:30:00,0.0,0.22369361,0.17036629
2018-11-30 13:45:00,0.0,0.22369361,0.17036629
2018-11-30 14:00:00,0.0,0.22369361,0.17036629
2018-11-30 14:15:00,0.0,0.22369361,0.17036629
2018-11-30 14:30:00,0.0,0.22369361,0.17036629
2018-11-30 14:45:00,0.0,0.22369361,0.17036629
2018-11-30 15:00:00,0.0,0.22369361,0.17036629
2018-11-30 15:15:00,0.0,0.22369361,0.17036629
2018-11-30 15:30:00,0.0,0.22369361,0.17036629
2018-11-30 15:45:00,0.0,0.22369361,0.17036629
2018-11-30 16:00:00,0.0,0.22369361,0.17036629
2018-11-30 16:15:00,0.0,0.22369361,0.17036629
2018-11-30 16:30:00,0.0,0.22369361,0.17036629
2018-11-30 16:45:00,0.0,0.22369361,0.17036629
2018-11-30 17:00:00,0.0,0.22369361,0.17036629
2018-11-30 17:15:00,0.0,0.22369361,0.17036629
2018-11-30 17:30:00,0.0,0.22369361,0.17036629
2018-11-30 17:45:00,0.0,0.22369361,0.17036629
2018-11-30 18:00:00,0.0,0.22369361,0.17036629
2018-11-30 18:15:00,0.0,0.22369361,0.17036629
2018-11-30 18:30:00,0.0,0.22369361,0.17036629
2018-11-30 18:45:00,0.0,0.22369361,0.17036629
2018-11-30 19:00:00,0.0,0.22369361,0.17036629
2018-11-30 19:15:00,0.0,0.22369361,0.17036629
2018-11-30 19:30:00,0.0,0.22369361,0.17036629
2018-11-30 19:45:00,0.0,0.22369361,0.17036629
2018-11-30 20:00:00,0.0,0.22369361,0.17036629
2018-11-30 20:15:00,0.0,0.22369361,0.17036629
2018-11-30 20:30:00,0.0,0.22369361,0.17036629
2018-11-30 20:45:00,0.0,0.22369361,0.17036629
2018-11-30 21:00:00,0.0,0.22369361,0.17036629
2018-11-30 21:15:00,0.0,0.22369361,0.17036629
2018-11-30 21:30:00,0.0,0.22369361,0.17036629
2018-11-30 21:45:00,0.0,0.22369361,0.17036629
2018-11-30 22:00:00,0.0,0.22369361,0.17479682
2018-11-30 22:15:00,0.0,0.22369361,0.17479682
2018-11-30 22:30:00,0.0,0.22613025,0.17479682
2018-11-30 22:45:00,0.0,0.22613025,0.17819309
2018-11-30 23:00:00,0.0,0.22613025,0.18849087
2018-11-30 23:15:00,0.0,0.24697495,0.21453285
2018-11-30 23:30:00,0.159838,0.40641928,0.40828872
2018-11-30 23:45:00,0.550552,0.8805499,0.958709
2019-02-22 00:00:00,2.00685,2.2108169,2.5735264
2019-02-22 00:15:00,2.148928,3.211102,3.1658416
2019-02-22 00:30:00,2.8237970000000003,3.7718568,3.537984
2019-02-22 00:45:00,3.800583,6.572877,4.0929246
2019-02-22 01:00:00,4.972725,7.3304043,5.564376
2019-02-22 01:15:00,4.724089,7.922907,6.674226
2019-02-22 01:30:00,5.416718,8.628936,7.2869444
2019-02-22 01:45:00,7.441327999999999,9.281388,8.478396
2019-02-22 02:00:00,7.725484,9.211324,9.381836
2019-02-22 02:15:00,8.471392999999999,10.341222,9.396298
2019-02-22 02:30:00,9.394898,10.551623,10.273954
2019-02-22 02:45:00,9.838892,10.342996,10.231872
2019-02-22 03:00:00,11.66814,11.037465,11.398254
2019-02-22 03:15:00,11.8635,11.910651,11.436754
2019-02-22 03:30:00,13.1422,11.76964,11.294968
2019-02-22 03:45:00,13.78155,13.206499,10.871305
2019-02-22 04:00:00,13.42636,12.133532,11.223059
2019-02-22 04:15:00,13.08892,12.227206,11.367516
2019-02-22 04:30:00,12.36077,10.745405,10.4853945
2019-02-22 04:45:00,12.37853,11.667762,11.2319145
2019-02-22 05:00:00,11.7747,10.079277,11.109618
2019-02-22 05:15:00,8.70227,8.748908,11.218254
2019-02-22 05:30:00,7.032854,9.316545,11.096965
2019-02-22 05:45:00,6.5533410000000005,9.380308,10.760758
2019-02-22 06:00:00,6.056069,9.138494,9.267348
2019-02-22 06:15:00,5.896230999999999,6.56905,9.444948
2019-02-22 06:30:00,5.7896730000000005,8.160056,9.363418
2019-02-22 06:45:00,5.452238,7.85231,8.918562
2019-02-22 07:00:00,4.475453,7.105156,8.76058
2019-02-22 07:15:00,3.871622,6.206136,7.6775646
2019-02-22 07:30:00,3.392109,5.6564,6.8500233
2019-02-22 07:45:00,2.8237970000000003,4.6623178,6.159746
2019-02-22 08:00:00,2.66396,4.27811,5.378665
2019-02-22 08:15:00,2.326525,2.9453523,4.8932896
2019-02-22 08:30:00,1.847012,2.5731993,3.9701548
2019-02-22 08:45:00,1.474058,2.0742297,3.3824773
2019-02-22 09:00:00,1.118863,1.1889048,2.2360306
2019-02-22 09:15:00,0.586071,0.70829344,1.0857074
2019-02-22 09:30:00,0.266396,0.35088158,0.4788518
2019-02-22 09:45:00,0.0177599999999999,0.23720431,0.19886255
2019-02-22 10:00:00,0.0,0.2240138,0.17233706
2019-02-22 10:15:00,0.0,0.2240138,0.17233706
2019-02-22 10:30:00,0.0,0.2240138,0.17233706
2019-02-22 10:45:00,0.0,0.2240138,0.17233706
2019-02-22 11:00:00,0.0,0.2240138,0.17233706
2019-02-22 11:15:00,0.0,0.2240138,0.17233706
2019-02-22 11:30:00,0.0,0.2240138,0.17233706
2019-02-22 11:45:00,0.0,0.2240138,0.17222118
2019-02-22 12:00:00,0.0,0.22477794,0.17218637
2019-02-22 12:15:00,0.0,0.22477794,0.17124867
2019-02-22 12:30:00,0.0,0.22445798,0.17116547
2019-02-22 12:45:00,0.0,0.22445798,0.17116547
2019-02-22 13:00:00,0.0,0.22369361,0.17120957
2019-02-22 13:15:00,0.0,0.22369361,0.17120957
2019-02-22 13:30:00,0.0,0.22369361,0.17120957
2019-02-22 13:45:00,0.0,0.22369361,0.17120957
2019-02-22 14:00:00,0.0,0.22369361,0.17120957
2019-02-22 14:15:00,0.0,0.22369361,0.17120957
2019-02-22 14:30:00,0.0,0.22369361,0.17120957
2019-02-22 14:45:00,0.0,0.22369361,0.17120957
2019-02-22 15:00:00,0.0,0.22369361,0.17120957
2019-02-22 15:15:00,0.0,0.22369361,0.17120957
2019-02-22 15:30:00,0.0,0.22369361,0.17120957
2019-02-22 15:45:00,0.0,0.22369361,0.17120957
2019-02-22 16:00:00,0.0,0.22369361,0.17120957
2019-02-22 16:15:00,0.0,0.22369361,0.17120957
2019-02-22 16:30:00,0.0,0.22369361,0.17120957
2019-02-22 16:45:00,0.0,0.22369361,0.17120957
2019-02-22 17:00:00,0.0,0.22369361,0.17120957
2019-02-22 17:15:00,0.0,0.22369361,0.17120957
2019-02-22 17:30:00,0.0,0.22369361,0.17120957
2019-02-22 17:45:00,0.0,0.22369361,0.17120957
2019-02-22 18:00:00,0.0,0.22369361,0.17120957
2019-02-22 18:15:00,0.0,0.22369361,0.17120957
2019-02-22 18:30:00,0.0,0.22369361,0.17120957
2019-02-22 18:45:00,0.0,0.22369361,0.17120957
2019-02-22 19:00:00,0.0,0.22369361,0.17120957
2019-02-22 19:15:00,0.0,0.22369361,0.17120957
2019-02-22 19:30:00,0.0,0.22369361,0.17120957
2019-02-22 19:45:00,0.0,0.22369361,0.17120957
2019-02-22 20:00:00,0.0,0.22369361,0.17120957
2019-02-22 20:15:00,0.0,0.22369361,0.17120957
2019-02-22 20:30:00,0.0,0.22369361,0.17120957
2019-02-22 20:45:00,0.0,0.22369361,0.17120957
2019-02-22 21:00:00,0.0,0.22369361,0.17120957
2019-02-22 21:15:00,0.0,0.22369361,0.17120957
2019-02-22 21:30:00,0.0,0.22369361,0.17120957
2019-02-22 21:45:00,0.0,0.22369361,0.17120957
2019-02-22 22:00:00,0.0,0.22369361,0.1756401
2019-02-22 22:15:00,0.0,0.22369361,0.1756401
